date,precip,t2m,rh2m,wind,rad,ps
1989-10-10,2.55,18.45,76.33,2.63,15.71,83.68
1989-10-11,0.08,16.37,66.24,2.66,21.2,83.74
1989-10-12,0.0,16.04,65.41,2.71,23.43,83.68
1989-10-13,0.0,14.29,57.72,2.87,23.48,83.74
1989-10-14,0.0,15.8,66.49,2.42,23.08,83.65
1989-10-15,0.0,17.84,60.04,1.61,22.2,83.42
1989-10-16,0.5,18.12,68.43,1.35,21.72,83.46
1989-10-17,0.45,18.25,69.49,1.7,21.86,83.55
1989-10-18,0.29,17.97,76.36,3.29,20.39,83.75
1989-10-19,0.0,13.69,72.67,5.75,16.17,83.99
1989-10-20,0.0,15.52,65.82,3.46,22.05,83.97
1989-10-21,0.0,16.74,67.43,1.77,20.11,83.89
1989-10-22,0.0,19.35,70.16,1.9,21.95,83.88
1989-10-23,0.58,17.05,56.88,2.55,20.66,83.88
1989-10-24,0.43,16.38,59.57,2.51,20.43,83.78
1989-10-25,0.83,17.12,69.84,2.0,16.81,83.73
1989-10-26,0.05,18.12,70.62,1.52,16.25,83.68
1989-10-27,1.74,18.28,74.24,1.0,14.16,83.7
1989-10-28,0.11,18.17,72.26,1.23,17.13,83.61
1989-10-29,0.05,17.66,72.23,1.74,19.16,83.61
1989-10-30,25.9,16.55,70.0,1.74,19.58,83.6
1989-10-31,1.25,17.47,68.07,1.84,16.91,83.65
1989-11-01,0.05,18.23,72.96,1.72,19.86,83.69
1989-11-02,0.0,18.17,68.91,2.13,20.36,83.58
1989-11-03,0.0,17.25,75.79,2.02,16.55,83.65
1989-11-04,0.0,18.27,76.37,1.35,15.38,83.64
1989-11-05,0.0,18.49,73.55,1.68,15.79,83.65
1989-11-06,0.0,19.18,65.61,1.3,19.61,83.6
1989-11-07,0.0,19.03,65.37,1.68,19.99,83.48
1989-11-08,0.0,17.97,61.05,2.15,19.27,83.42
1989-11-09,0.0,17.0,54.74,2.17,19.54,83.44
1989-11-10,0.0,17.54,71.62,2.23,20.22,83.53
1989-11-11,0.0,18.15,69.82,1.35,19.53,83.61
1989-11-12,0.0,18.2,65.7,1.63,18.01,83.62
1989-11-13,0.0,18.58,64.7,1.51,16.51,83.62
1989-11-14,0.0,18.92,66.25,1.35,19.24,83.49
1989-11-15,0.0,19.64,57.47,1.23,19.16,83.53
1989-11-16,5.36,17.0,66.66,3.24,18.51,83.62
1989-11-17,9.09,15.79,85.37,2.98,7.52,83.49
1989-11-18,4.66,14.52,85.08,2.94,9.15,83.53
1989-11-19,0.11,15.75,78.79,3.48,6.72,83.77
1989-11-20,0.0,17.52,66.7,2.57,20.08,83.87
1989-11-21,0.0,17.2,70.12,1.98,17.9,83.65
1989-11-22,0.74,17.41,73.54,2.2,16.89,83.54
1989-11-23,4.48,16.15,70.95,2.12,18.02,83.71
1989-11-24,0.92,16.74,76.5,2.32,15.96,83.65
1989-11-25,0.0,15.68,70.43,2.1,15.84,83.73
1989-11-26,0.0,15.98,60.95,1.49,19.89,83.7
1989-11-27,0.0,16.67,53.98,1.15,19.57,83.56
1989-11-28,0.0,16.12,55.94,2.07,14.82,83.6
1989-11-29,0.0,15.04,68.22,2.37,18.13,83.68
1989-11-30,0.14,14.5,73.39,2.53,12.07,83.71
1989-12-01,0.76,13.08,81.11,2.18,11.83,83.67
1989-12-02,9.99,12.69,90.38,2.72,6.26,83.69
1989-12-03,5.14,11.94,84.34,5.83,6.07,83.69
1989-12-04,0.17,11.57,88.04,3.08,8.53,83.61
1989-12-05,8.5,13.42,91.48,1.62,11.47,83.53
1989-12-06,1.03,13.26,87.26,2.14,13.71,83.45
1989-12-07,0.31,11.76,84.13,2.21,12.55,83.41
1989-12-08,0.0,12.71,73.36,2.96,18.16,83.58
1989-12-09,0.0,13.67,64.56,2.0,18.3,83.73
1989-12-10,0.0,14.41,66.4,1.64,15.65,83.7
1989-12-11,0.0,14.54,76.48,2.75,15.58,83.62
1989-12-12,0.0,14.76,68.19,1.58,19.14,83.51
1989-12-13,0.0,14.2,67.61,2.27,19.14,83.58
1989-12-14,0.0,14.75,59.67,1.82,19.16,83.72
1989-12-15,0.0,14.79,50.71,1.85,14.84,83.74
1989-12-16,0.0,14.79,61.52,2.2,17.32,83.63
1989-12-17,0.0,13.21,79.34,2.68,14.76,83.55
1989-12-18,0.0,13.2,82.47,1.67,14.24,83.65
1989-12-19,0.0,15.05,76.99,1.6,12.29,83.74
1989-12-20,0.0,15.86,71.12,1.78,17.1,83.82
1989-12-21,0.0,15.88,68.62,1.66,15.31,83.84
1989-12-22,0.0,16.7,66.31,1.66,15.29,83.85
1989-12-23,0.0,13.47,67.63,4.06,16.38,84.13
1989-12-24,0.0,12.24,44.02,2.42,17.04,84.07
1989-12-25,0.0,11.99,41.19,2.16,17.21,83.98
1989-12-26,0.0,13.14,44.0,1.93,19.15,83.9
1989-12-27,0.0,14.19,49.59,1.49,17.08,83.85
1989-12-28,0.05,13.59,70.67,2.07,17.67,83.67
1989-12-29,0.07,13.44,72.72,2.31,16.76,83.51
1989-12-30,0.57,13.61,70.16,2.82,16.35,83.49
1989-12-31,0.54,13.85,72.92,2.18,4.93,83.63
1990-01-01,0.0,13.37,77.47,2.47,8.09,83.78
1990-01-02,0.0,13.24,68.77,2.26,15.57,83.83
1990-01-03,0.0,13.51,69.85,1.61,11.21,83.82
1990-01-04,0.0,14.78,63.03,1.7,17.24,83.72
1990-01-05,0.01,14.89,61.7,2.49,17.09,83.62
1990-01-06,0.0,13.9,64.0,2.73,17.67,83.68
1990-01-07,0.0,14.43,55.74,1.81,18.99,83.55
1990-01-08,0.0,13.53,56.09,3.06,17.08,83.59
1990-01-09,0.0,15.19,49.35,1.18,17.13,83.78
1990-01-10,0.04,13.75,63.37,3.25,9.95,83.89
1990-01-11,2.24,15.16,70.53,1.93,16.47,83.88
1990-01-12,1.18,15.13,69.4,2.0,17.0,83.82
1990-01-13,0.27,15.15,70.54,2.59,15.41,83.81
1990-01-14,0.01,15.81,65.54,1.6,17.42,83.75
1990-01-15,0.0,15.23,66.93,2.04,13.03,83.73
1990-01-16,0.0,15.54,62.4,2.38,16.69,83.69
1990-01-17,0.0,15.95,57.85,2.18,15.59,83.62
1990-01-18,0.0,16.34,55.94,2.76,18.51,83.52
1990-01-19,0.06,16.29,63.6,2.82,17.91,83.44
1990-01-20,0.0,16.59,60.42,1.89,18.39,83.44
1990-01-21,0.0,16.78,58.04,2.64,17.91,83.51
1990-01-22,0.0,16.08,64.13,2.82,18.98,83.63
1990-01-23,0.0,16.93,61.21,1.71,18.01,83.52
1990-01-24,0.0,17.15,62.53,2.06,16.62,83.39
1990-01-25,1.22,16.24,62.77,4.56,18.62,83.5
1990-01-26,0.0,13.95,66.01,2.86,13.2,83.67
1990-01-27,0.0,16.95,66.72,1.8,17.52,83.59
1990-01-28,0.0,17.81,62.42,1.63,18.2,83.53
1990-01-29,0.0,17.35,60.34,2.29,15.71,83.4
1990-01-30,0.0,17.06,49.46,1.99,16.45,83.37
1990-01-31,0.0,16.16,46.55,2.75,19.65,83.41
1990-02-01,0.0,13.4,58.69,2.53,14.41,83.63
1990-02-02,0.07,15.65,56.25,2.05,17.06,83.55
1990-02-03,1.9,14.73,61.99,2.04,17.64,83.64
1990-02-04,0.55,16.93,64.32,2.27,14.04,83.69
1990-02-05,0.13,16.53,63.28,2.68,4.25,83.71
1990-02-06,0.46,16.86,62.08,2.46,12.5,83.7
1990-02-07,0.07,16.04,65.16,2.0,14.29,83.73
1990-02-08,0.0,17.61,55.67,2.28,21.56,83.65
1990-02-09,0.0,17.52,51.18,2.36,18.21,83.67
1990-02-10,0.0,18.17,41.77,2.05,22.14,83.49
1990-02-11,2.58,17.39,45.0,2.55,20.63,83.57
1990-02-12,0.98,16.35,59.72,2.54,22.04,83.69
1990-02-13,0.4,17.31,69.19,2.18,15.88,83.7
1990-02-14,2.18,16.31,68.7,3.71,17.67,83.59
1990-02-15,3.47,14.71,76.59,3.81,15.38,83.58
1990-02-16,0.78,16.59,62.78,2.25,17.67,83.68
1990-02-17,3.89,15.66,74.67,1.56,5.58,83.85
1990-02-18,0.18,14.81,70.05,2.83,8.23,83.88
1990-02-19,0.0,15.93,59.51,2.05,22.51,83.76
1990-02-20,0.0,15.47,49.13,3.19,24.08,83.64
1990-02-21,0.0,13.73,46.31,3.43,25.36,83.47
1990-02-22,0.0,13.55,44.36,3.13,24.78,83.52
1990-02-23,0.0,13.63,49.74,4.42,24.15,83.82
1990-02-24,0.06,14.53,43.51,3.33,22.24,84.07
1990-02-25,0.04,15.77,46.63,2.53,19.04,84.03
1990-02-26,0.0,16.02,56.44,2.73,16.16,83.96
1990-02-27,0.0,17.39,55.42,2.12,16.24,83.91
1990-02-28,0.0,18.12,51.4,2.52,22.16,83.83
1990-03-01,0.0,18.14,45.96,2.87,24.88,83.72
1990-03-02,0.0,17.07,45.08,3.42,25.54,83.7
1990-03-03,0.0,17.05,35.8,2.19,24.56,83.63
1990-03-04,0.0,17.12,37.3,2.7,24.6,83.58
1990-03-05,0.0,18.24,35.74,1.77,23.96,83.52
1990-03-06,0.0,18.7,44.14,2.43,24.23,83.53
1990-03-07,0.0,19.72,40.74,2.84,24.23,83.55
1990-03-08,0.12,19.51,41.96,2.18,24.63,83.59
1990-03-09,0.0,19.45,41.8,1.99,24.29,83.56
1990-03-10,0.0,18.74,44.43,2.09,19.02,83.61
1990-03-11,0.0,18.79,38.09,1.28,19.92,83.68
1990-03-12,0.0,20.82,36.01,2.08,24.97,83.65
1990-03-13,0.0,20.66,38.21,2.27,25.39,83.47
1990-03-14,0.0,19.32,43.35,3.51,18.97,83.26
1990-03-15,0.0,17.9,46.55,4.09,24.46,83.2
1990-03-16,0.0,17.16,35.34,3.05,26.82,83.35
1990-03-17,0.0,18.17,35.3,3.34,25.71,83.46
1990-03-18,0.0,17.64,38.0,3.27,26.48,83.6
1990-03-19,0.0,19.87,28.51,1.29,26.07,83.72
1990-03-20,0.0,18.38,50.71,5.28,24.06,83.95
1990-03-21,0.0,18.72,42.28,2.43,25.36,83.82
1990-03-22,0.0,19.3,38.85,2.2,23.17,83.71
1990-03-23,0.0,20.74,38.74,2.02,23.0,83.62
1990-03-24,0.0,20.78,40.27,2.26,18.85,83.6
1990-03-25,0.0,21.37,38.43,1.29,25.16,83.79
1990-03-26,0.0,21.31,45.51,2.12,20.63,83.85
1990-03-27,0.0,21.03,41.07,3.29,20.54,83.72
1990-03-28,0.0,20.72,35.15,3.13,24.0,83.63
1990-03-29,0.0,19.66,38.55,3.75,20.23,83.41
1990-03-30,0.0,17.17,43.16,3.32,22.47,83.38
1990-03-31,0.0,17.2,32.87,2.82,23.44,83.49
1990-04-01,0.0,19.96,26.56,2.09,24.47,83.49
1990-04-02,0.0,20.68,34.2,2.34,19.24,83.61
1990-04-03,0.0,22.42,39.5,2.52,22.42,83.59
1990-04-04,0.0,22.47,35.14,3.07,21.17,83.57
1990-04-05,0.0,21.43,38.05,3.44,20.39,83.57
1990-04-06,0.0,21.69,29.3,3.12,24.35,83.56
1990-04-07,0.0,21.14,24.65,2.74,27.91,83.62
1990-04-08,0.0,21.92,20.42,1.91,27.19,83.65
1990-04-09,0.0,21.31,22.53,1.96,27.61,83.71
1990-04-10,0.0,22.09,30.89,2.46,27.49,83.67
1990-04-11,0.0,22.23,35.05,2.34,24.96,83.52
1990-04-12,0.0,22.03,43.34,3.37,25.45,83.55
1990-04-13,0.0,22.72,35.82,2.37,28.63,83.63
1990-04-14,0.0,22.58,25.07,1.85,27.96,83.68
1990-04-15,0.0,22.28,27.71,2.75,26.74,83.6
1990-04-16,0.0,21.94,26.15,2.95,27.24,83.53
1990-04-17,0.0,21.82,23.27,2.31,27.36,83.53
1990-04-18,0.01,21.54,29.94,2.72,24.98,83.56
1990-04-19,0.0,22.85,27.53,2.32,27.62,83.63
1990-04-20,0.0,22.7,26.2,2.07,26.92,83.64
1990-04-21,0.0,22.78,29.1,1.88,26.52,83.54
1990-04-22,4.79,20.98,38.82,2.27,25.49,83.48
1990-04-23,0.02,18.87,53.95,2.86,18.92,83.5
1990-04-24,2.01,19.07,49.79,2.83,25.99,83.38
1990-04-25,0.45,19.28,40.34,3.15,23.84,83.4
1990-04-26,0.0,19.73,41.95,3.42,28.42,83.27
1990-04-27,0.0,20.66,32.93,1.53,27.03,83.38
1990-04-28,0.0,22.02,34.54,2.47,28.08,83.45
1990-04-29,0.0,22.68,29.97,2.62,26.88,83.52
1990-04-30,0.0,23.99,30.84,2.96,27.63,83.47
1990-05-01,0.0,23.51,35.56,2.32,25.28,83.39
1990-05-02,0.0,23.71,41.11,3.3,24.83,83.3
1990-05-03,0.01,24.63,36.66,2.74,26.2,83.32
1990-05-04,0.94,24.71,39.28,2.27,24.78,83.33
1990-05-05,4.29,23.29,48.23,2.34,20.49,83.31
1990-05-06,2.07,18.62,69.73,2.12,13.54,83.37
1990-05-07,0.47,19.33,64.04,3.25,19.32,83.42
1990-05-08,0.02,22.47,54.04,1.88,26.26,83.45
1990-05-09,0.0,23.72,50.4,1.68,24.27,83.5
1990-05-10,0.12,24.34,50.2,2.6,19.29,83.5
1990-05-11,2.91,23.56,46.94,3.04,20.68,83.51
1990-05-12,0.36,23.85,50.27,2.11,21.63,83.56
1990-05-13,1.75,23.82,55.18,1.84,20.35,83.55
1990-05-14,6.96,22.65,63.37,1.86,19.91,83.56
1990-05-15,4.95,23.49,54.75,2.32,26.54,83.52
1990-05-16,0.03,24.94,47.88,1.58,28.05,83.51
1990-05-17,0.18,25.82,46.99,2.29,24.18,83.51
1990-05-18,0.01,24.78,53.23,2.41,14.91,83.56
1990-05-19,0.0,24.95,48.05,4.01,25.31,83.54
1990-05-20,0.0,24.31,41.38,3.11,26.94,83.5
1990-05-21,0.05,24.66,39.34,1.38,25.62,83.43
1990-05-22,3.32,25.04,44.01,2.76,22.4,83.43
1990-05-23,0.34,25.04,45.33,2.4,25.46,83.4
1990-05-24,0.0,25.12,51.03,2.31,25.67,83.35
1990-05-25,0.0,25.04,52.04,2.65,28.76,83.46
1990-05-26,0.0,25.91,47.82,2.16,27.03,83.38
1990-05-27,0.0,26.36,45.31,2.46,28.77,83.23
1990-05-28,0.0,25.83,44.97,3.19,29.37,83.26
1990-05-29,0.0,25.31,40.98,2.23,30.47,83.39
1990-05-30,0.0,24.8,35.39,2.05,26.39,83.43
1990-05-31,0.03,25.27,34.23,1.63,26.84,83.37
1990-06-01,0.4,25.91,36.19,2.24,25.62,83.34
1990-06-02,2.17,26.04,45.46,2.02,25.01,83.49
1990-06-03,1.88,24.53,50.91,2.19,28.67,83.58
1990-06-04,7.1,23.97,54.59,2.43,25.26,83.59
1990-06-05,4.43,22.51,60.35,2.06,21.15,83.53
1990-06-06,16.12,22.12,67.15,1.95,23.61,83.58
1990-06-07,4.73,22.26,67.21,2.02,24.63,83.59
1990-06-08,11.01,22.42,68.54,1.25,23.98,83.55
1990-06-09,1.99,21.97,69.06,2.22,24.07,83.52
1990-06-10,8.3,22.92,60.44,2.47,26.3,83.56
1990-06-11,5.0,22.36,58.66,2.47,21.17,83.63
1990-06-12,2.84,21.31,64.96,1.72,21.18,83.63
1990-06-13,1.99,22.4,65.54,1.4,20.0,83.57
1990-06-14,1.88,23.53,64.29,1.76,19.63,83.53
1990-06-15,4.32,21.06,77.16,1.8,18.88,83.46
1990-06-16,4.05,20.12,78.77,2.76,22.85,83.41
1990-06-17,6.59,23.22,61.11,1.92,25.08,83.54
1990-06-18,6.02,22.94,57.95,2.76,26.82,83.56
1990-06-19,12.53,20.96,70.56,3.05,25.82,83.5
1990-06-20,15.42,21.11,72.0,1.52,23.98,83.48
1990-06-21,9.07,20.62,74.34,2.34,16.78,83.55
1990-06-22,2.79,21.29,69.99,1.87,23.89,83.57
1990-06-23,2.35,23.29,63.04,1.64,24.01,83.51
1990-06-24,27.39,22.2,63.9,3.07,25.56,83.52
1990-06-25,11.18,19.72,77.99,3.29,18.02,83.6
1990-06-26,7.94,18.42,79.58,2.86,18.92,83.6
1990-06-27,1.71,19.54,78.48,2.47,19.54,83.49
1990-06-28,2.07,19.82,77.42,2.39,16.11,83.43
1990-06-29,20.45,19.99,74.77,1.86,20.49,83.47
1990-06-30,5.63,20.33,73.93,2.89,23.69,83.57
1990-07-01,2.29,20.51,76.14,2.67,17.13,83.62
1990-07-02,5.68,19.78,79.6,2.42,21.42,83.63
1990-07-03,28.01,19.86,82.16,0.82,21.76,83.57
1990-07-04,6.17,19.64,85.0,1.55,11.97,83.55
1990-07-05,6.89,18.31,86.11,2.34,13.22,83.62
1990-07-06,7.8,18.63,82.47,1.76,13.67,83.53
1990-07-07,2.23,19.68,79.99,3.16,18.3,83.51
1990-07-08,2.84,18.78,78.06,2.17,23.75,83.65
1990-07-09,9.14,19.34,75.75,2.46,17.76,83.65
1990-07-10,26.57,19.19,74.7,3.16,24.0,83.6
1990-07-11,8.57,19.17,79.93,2.39,20.37,83.6
1990-07-12,5.07,18.99,83.14,2.4,16.53,83.78
1990-07-13,1.46,19.41,79.45,1.1,18.91,83.89
1990-07-14,4.52,20.08,74.64,1.8,24.33,83.65
1990-07-15,9.12,20.67,77.53,1.4,23.42,83.53
1990-07-16,1.22,20.14,80.51,2.11,24.6,83.61
1990-07-17,3.77,19.28,87.52,1.97,18.82,83.64
1990-07-18,3.36,20.58,76.84,1.83,23.04,83.6
1990-07-19,2.69,19.74,77.14,1.79,23.16,83.58
1990-07-20,24.47,19.17,82.29,2.38,21.28,83.6
1990-07-21,5.96,19.06,81.74,1.74,18.81,83.66
1990-07-22,3.15,19.04,80.75,2.23,16.66,83.62
1990-07-23,4.63,18.88,82.35,1.76,17.18,83.6
1990-07-24,4.36,19.35,79.33,1.47,19.91,83.62
1990-07-25,4.72,19.83,78.88,1.76,18.43,83.7
1990-07-26,0.95,20.07,75.38,1.62,24.6,83.75
1990-07-27,6.59,20.34,75.07,1.49,20.52,83.69
1990-07-28,6.73,20.56,74.5,1.5,22.87,83.61
1990-07-29,3.91,18.67,83.54,1.14,21.02,83.68
1990-07-30,8.5,20.1,76.66,1.37,23.34,83.72
1990-07-31,9.3,19.43,84.39,1.51,18.17,83.7
1990-08-01,1.93,20.05,80.03,1.63,18.96,83.68
1990-08-02,2.72,20.04,76.98,2.26,18.84,83.72
1990-08-03,9.48,20.44,74.56,1.24,18.98,83.78
1990-08-04,3.74,19.77,79.29,1.52,14.75,83.71
1990-08-05,7.43,19.68,77.86,2.0,16.89,83.73
1990-08-06,3.66,17.8,78.04,3.74,25.19,83.8
1990-08-07,4.02,18.14,75.7,4.11,23.28,83.69
1990-08-08,6.83,18.05,82.34,3.26,11.0,83.58
1990-08-09,2.39,18.43,82.7,2.7,21.69,83.69
1990-08-10,6.72,19.77,77.31,1.43,21.3,83.74
1990-08-11,4.92,19.54,83.52,2.35,23.12,83.69
1990-08-12,8.35,17.91,86.88,2.05,20.11,83.83
1990-08-13,13.05,19.86,75.44,1.48,19.01,83.81
1990-08-14,2.92,19.7,80.14,1.59,19.6,83.74
1990-08-15,10.26,19.89,78.86,1.03,18.26,83.74
1990-08-16,28.01,18.96,84.42,1.83,19.62,83.67
1990-08-17,4.95,18.81,84.11,1.95,19.09,83.62
1990-08-18,1.05,18.61,85.26,1.49,16.55,83.69
1990-08-19,2.08,18.76,84.22,1.87,23.8,83.67
1990-08-20,12.76,19.69,78.44,2.01,23.1,83.7
1990-08-21,7.02,18.96,74.04,2.1,26.2,83.77
1990-08-22,10.66,19.24,78.15,2.75,26.16,83.67
1990-08-23,23.81,18.69,87.19,2.12,16.99,83.57
1990-08-24,9.79,19.36,85.05,2.04,17.65,83.67
1990-08-25,7.36,18.63,88.03,2.35,19.87,83.77
1990-08-26,6.93,19.71,78.27,1.6,21.5,83.82
1990-08-27,2.52,19.43,77.99,2.04,24.33,83.78
1990-08-28,7.32,19.95,72.72,1.78,24.74,83.67
1990-08-29,9.76,20.04,76.25,1.13,19.58,83.71
1990-08-30,3.59,20.07,78.83,1.23,18.01,83.66
1990-08-31,4.4,20.08,79.96,1.17,21.37,83.58
1990-09-01,4.88,19.99,77.56,1.56,21.23,83.59
1990-09-02,3.95,19.22,79.15,1.69,20.68,83.59
1990-09-03,3.37,18.24,87.12,2.31,16.55,83.65
1990-09-04,3.4,18.65,85.64,2.59,18.87,83.73
1990-09-05,5.75,19.35,80.36,3.21,20.49,83.75
1990-09-06,6.54,19.59,74.11,2.82,25.85,83.62
1990-09-07,18.38,19.3,74.52,1.8,18.59,83.56
1990-09-08,8.02,18.56,80.93,2.21,18.73,83.54
1990-09-09,11.5,18.27,87.38,2.59,13.18,83.5
1990-09-10,5.39,17.74,87.29,2.31,14.81,83.59
1990-09-11,3.4,16.48,86.27,2.59,10.78,83.64
1990-09-12,3.27,16.41,84.57,1.58,13.36,83.57
1990-09-13,1.27,17.64,81.48,1.2,17.31,83.61
1990-09-14,0.01,19.02,79.15,1.63,22.74,83.65
1990-09-15,12.49,20.1,80.99,1.5,20.59,83.52
1990-09-16,24.09,20.38,77.54,0.98,18.41,83.41
1990-09-17,43.91,20.03,79.59,1.37,16.03,83.53
1990-09-18,4.23,18.75,85.64,2.12,15.4,83.63
1990-09-19,7.4,19.72,81.58,1.37,17.8,83.54
1990-09-20,8.18,19.1,82.21,1.94,13.95,83.53
1990-09-21,1.42,19.11,79.72,1.17,21.56,83.62
1990-09-22,8.65,19.32,75.73,2.03,24.06,83.68
1990-09-23,3.17,18.97,80.78,3.04,19.1,83.72
1990-09-24,3.64,18.93,79.08,2.72,17.93,83.74
1990-09-25,4.73,19.36,78.37,2.0,22.34,83.68
1990-09-26,0.26,20.04,73.55,1.94,22.4,83.6
1990-09-27,0.08,20.27,70.09,1.65,23.46,83.52
1990-09-28,2.62,20.07,70.14,1.91,22.0,83.56
1990-09-29,0.75,19.35,73.28,1.92,20.8,83.63
1990-09-30,0.44,19.42,65.14,2.1,19.04,83.74
1990-10-01,2.48,19.18,70.98,2.07,22.41,83.78
1990-10-02,1.52,18.56,83.06,2.79,14.03,83.59
1990-10-03,1.51,19.58,78.77,1.72,17.11,83.61
1990-10-04,13.31,20.16,75.16,1.71,16.49,83.75
1990-10-05,27.08,17.71,85.38,2.73,19.48,83.73
1990-10-06,0.16,18.16,79.37,2.39,17.63,83.58
1990-10-07,0.16,18.14,80.16,1.99,18.04,83.59
1990-10-08,0.46,19.57,79.64,1.55,22.4,83.61
1990-10-09,5.86,19.97,78.58,1.65,19.8,83.55
1990-10-10,1.66,18.45,78.45,2.28,15.35,83.55
1990-10-11,13.99,18.59,82.37,2.12,20.22,83.59
1990-10-12,1.27,18.76,76.84,1.94,18.76,83.59
1990-10-13,0.09,18.7,77.24,2.06,18.81,83.57
1990-10-14,0.28,18.77,70.4,1.53,18.36,83.59
1990-10-15,0.17,19.64,66.46,1.13,17.31,83.61
1990-10-16,0.03,19.39,76.39,1.49,17.79,83.59
1990-10-17,0.08,19.54,76.11,1.45,18.9,83.66
1990-10-18,0.01,17.68,77.41,3.79,16.24,83.71
1990-10-19,2.88,17.28,79.75,2.98,19.24,83.6
1990-10-20,16.83,18.0,85.72,1.67,16.34,83.5
1990-10-21,12.36,17.79,85.27,1.39,16.71,83.47
1990-10-22,6.72,17.71,84.07,2.02,14.85,83.46
1990-10-23,16.21,17.58,85.15,1.86,16.34,83.59
1990-10-24,1.73,19.22,80.05,1.33,16.74,83.67
1990-10-25,4.29,17.55,83.86,3.26,15.63,83.82
1990-10-26,3.46,15.12,75.77,2.27,16.8,83.81
1990-10-27,1.21,16.7,72.22,1.48,11.09,83.76
1990-10-28,0.0,14.57,72.35,3.5,20.63,83.86
1990-10-29,0.0,13.3,69.73,2.63,14.8,83.9
1990-10-30,0.0,14.43,65.75,2.38,19.3,83.91
1990-10-31,0.0,14.43,63.92,2.25,21.13,83.89
1990-11-01,0.0,14.36,68.32,1.95,19.96,83.77
1990-11-02,0.0,15.26,64.75,1.81,18.36,83.61
1990-11-03,0.0,16.37,68.23,1.65,20.13,83.55
1990-11-04,0.0,16.97,74.49,1.49,20.69,83.49
1990-11-05,0.0,17.26,76.86,2.25,20.42,83.42
1990-11-06,0.0,18.22,79.05,1.71,20.18,83.48
1990-11-07,0.0,18.25,78.05,1.58,19.38,83.52
1990-11-08,0.0,17.66,76.06,2.37,18.02,83.43
1990-11-09,0.0,15.94,70.11,2.67,20.69,83.56
1990-11-10,0.0,13.2,66.5,3.66,20.93,83.86
1990-11-11,0.0,11.57,62.39,4.35,17.69,83.95
1990-11-12,0.0,10.48,61.07,4.8,20.75,83.93
1990-11-13,0.0,10.43,68.72,4.36,20.27,83.82
1990-11-14,0.0,12.72,75.39,3.61,19.54,83.76
1990-11-15,1.76,15.37,74.53,2.83,19.61,83.82
1990-11-16,0.06,15.41,77.25,3.37,15.82,83.88
1990-11-17,0.0,15.63,78.75,4.26,13.25,83.84
1990-11-18,0.0,16.2,69.69,2.34,19.34,83.63
1990-11-19,0.03,16.75,62.53,1.56,17.83,83.59
1990-11-20,0.11,15.97,84.94,1.85,14.87,83.7
1990-11-21,0.0,17.75,76.36,1.33,16.63,83.65
1990-11-22,0.0,18.5,69.54,1.27,16.88,83.6
1990-11-23,0.0,18.24,74.2,1.65,17.61,83.66
1990-11-24,0.0,18.52,71.64,1.98,16.53,83.74
1990-11-25,0.0,18.13,69.28,1.56,17.61,83.71
1990-11-26,0.0,17.15,82.67,1.81,15.95,83.62
1990-11-27,0.04,17.19,73.12,1.77,18.2,83.58
1990-11-28,0.0,17.22,70.35,1.62,17.73,83.67
1990-11-29,0.04,15.35,74.83,5.9,13.86,83.99
1990-11-30,0.0,13.61,67.53,3.77,17.28,83.94
1990-12-01,0.0,15.45,66.58,1.9,18.21,83.74
1990-12-02,0.0,16.44,60.86,1.78,18.43,83.65
1990-12-03,0.35,16.73,60.65,1.52,18.69,83.66
1990-12-04,0.03,13.93,73.79,3.08,13.27,83.89
1990-12-05,0.0,14.79,70.88,2.28,16.86,83.91
1990-12-06,0.0,14.82,71.5,2.04,16.35,83.69
1990-12-07,0.0,13.37,65.75,2.94,17.64,83.58
1990-12-08,0.0,11.51,64.73,3.39,17.83,83.88
1990-12-09,0.0,11.16,55.08,2.98,13.6,83.99
1990-12-10,0.0,13.21,53.89,1.72,18.22,83.86
1990-12-11,0.0,14.26,58.0,1.53,16.28,83.71
1990-12-12,0.0,16.22,55.72,1.32,18.99,83.63
1990-12-13,0.0,14.87,61.36,1.63,14.86,83.72
1990-12-14,0.0,15.31,59.82,1.85,16.99,83.62
1990-12-15,0.0,15.74,65.11,1.75,16.65,83.64
1990-12-16,0.0,16.38,70.85,1.59,17.11,83.7
1990-12-17,0.0,15.55,63.67,2.06,17.99,83.61
1990-12-18,0.0,14.55,57.4,2.41,18.13,83.39
1990-12-19,0.0,14.17,62.9,2.77,17.79,83.44
1990-12-20,0.0,15.04,63.5,2.22,18.0,83.5
1990-12-21,0.0,14.53,62.26,2.38,17.71,83.45
1990-12-22,0.0,14.39,56.89,2.17,17.23,83.44
1990-12-23,0.0,16.12,51.73,1.7,15.03,83.45
1990-12-24,0.0,14.51,73.2,3.14,16.18,83.67
1990-12-25,0.0,15.46,70.1,1.81,15.59,83.76
1990-12-26,0.0,15.4,63.06,1.61,16.38,83.72
1990-12-27,0.0,15.71,62.87,2.02,16.2,83.67
1990-12-28,0.0,15.47,71.45,2.43,14.89,83.65
1990-12-29,0.0,15.23,67.61,2.2,15.54,83.77
1990-12-30,0.0,15.32,65.16,1.56,17.17,83.86
1990-12-31,0.0,15.53,67.7,2.77,16.78,83.84
1991-01-01,0.0,16.16,65.57,2.14,17.26,83.84
1991-01-02,0.0,16.51,60.83,1.74,17.34,83.78
